episode,reward,score,lines,pieces,epsilon,loss,avg_reward_100,avg_lines_100
1375,652.5999999999998,10900,97,286,0.05,6.0637687986547295,1426.5759999999998,175.48
1376,210.99999999999991,6200,47,159,0.05,6.099940156036952,1415.213,174.22
1377,254.90000000000018,6200,53,172,0.05,5.9016071045121485,1353.8010000000002,167.68
1378,696.9,12700,100,285,0.05,6.041461691103484,1354.6589999999999,167.76
1379,1217.0999999999992,19000,156,433,0.05,6.378771932791342,1356.085,167.89
1380,74.19999999999996,4300,37,132,0.05,6.4563436887481,1355.9660000000001,167.91
1381,570.0000000000002,9800,86,256,0.05,6.362769749946892,1313.573,163.67
1382,352.3000000000003,7500,60,191,0.05,6.550928417924811,1301.015,162.33
1383,642.7999999999998,11000,93,273,0.05,6.2094769809708925,1305.062,162.71
1384,3659.499999999999,49600,410,1065,0.05,6.310546414057414,1331.599,165.5
1385,4452.600000000003,60500,496,1284,0.05,6.3991292475539945,1370.711,169.68
1386,1297.3999999999994,18500,159,440,0.05,6.213429338281805,1371.8429999999998,169.86
1387,443.5,8700,72,223,0.05,6.3796114739815755,1354.114,167.98
1388,4188.500000000005,56100,458,1188,0.05,6.594500778901456,1387.6799999999996,171.44
1389,-10.499999999999929,3000,27,106,0.05,6.391275295671427,1384.5259999999998,171.09
1390,1169.1999999999996,17800,145,405,0.05,6.3816956784990095,1374.0500000000002,169.93
1391,425.3,8300,75,230,0.05,6.894705442760301,1373.125,169.88
1392,6464.099999999999,87000,710,1815,0.05,6.855148060722456,1334.9769999999996,166.06
1393,481.50000000000017,9000,77,236,0.05,6.70371322005482,1327.7329999999995,165.33
1394,381.0000000000001,7700,65,206,0.05,6.80093966409998,1327.2859999999994,165.23
1395,441.9,8400,71,220,0.05,6.629487685723738,1312.2289999999994,163.6
1396,563.6999999999998,10800,87,259,0.05,6.978385687794924,1309.0459999999994,163.24
1397,364.99999999999966,7600,65,205,0.05,7.256211229649986,1283.5109999999995,160.7
1398,536.3,10300,85,254,0.05,6.943559423206359,1273.7829999999997,159.71
1399,389.5999999999999,7800,69,215,0.05,7.08454246188319,1256.7259999999997,157.97
1400,2847.1999999999975,39300,327,859,0.05,7.160919702927364,1281.1069999999997,160.54
1401,2291.6999999999985,32200,261,694,0.05,7.473574732497378,1266.0019999999995,158.88
1402,1113.9000000000008,16400,141,394,0.05,7.186266102766628,1269.3139999999994,159.21
1403,1568.8999999999987,22700,184,502,0.05,7.263189827778425,1275.4699999999993,159.72
1404,671.8000000000001,12000,93,270,0.05,7.202670323407209,1272.0709999999995,159.33
1405,1419.1000000000004,21300,179,488,0.05,7.4007906977270475,1277.1109999999994,159.86
1406,754.3,12000,101,293,0.05,7.3848876660187495,1252.9369999999994,157.35
1407,553.1000000000004,10200,78,237,0.05,7.359839067177431,1256.0669999999998,157.6
1408,-87.39999999999998,2000,18,83,0.05,6.831995527428317,1230.0769999999998,154.93
1409,3058.2999999999984,41300,346,908,0.05,7.221629192913157,1232.629,155.19
1410,972.8000000000001,15800,131,370,0.05,7.435550449989938,1236.1979999999999,155.59
1411,405.19999999999993,8600,69,212,0.05,7.477677525214429,1238.1459999999997,155.8
1412,1881.0000000000014,27900,224,603,0.05,7.747586232908132,1257.792,157.85
1413,2396.2000000000007,32500,274,723,0.05,7.7687102660103955,1256.8459999999998,157.77
1414,-232.4,1100,8,52,0.05,7.769570387326754,1228.4299999999998,154.99
1415,2438.999999999999,34600,283,748,0.05,7.915923052293094,1239.4219999999998,156.15
1416,1565.6999999999996,24700,208,548,0.05,7.650634265729111,1255.8749999999998,158.05
1417,404.79999999999995,8600,72,222,0.05,7.795128366968653,1257.6349999999998,158.33
1418,641.3999999999999,12900,106,293,0.05,7.590458285686506,1253.941,158.05
1419,4098.600000000001,54300,441,1143,0.05,7.684330450685422,1293.515,162.0
1420,5894.600000000013,80600,669,1716,0.05,7.754150225010229,1350.4660000000001,168.2
1421,389.60000000000014,8200,67,210,0.05,7.508669832774571,1329.6520000000005,166.32
1422,989.6000000000014,16100,134,370,0.05,7.342567323349618,1330.5260000000003,166.47
1423,257.10000000000014,5900,55,180,0.05,7.58331442144182,1332.6090000000006,166.7
1424,550.7000000000003,9700,77,235,0.05,7.563776716272882,1322.2190000000005,165.63
1425,468.4999999999999,8800,76,232,0.05,7.755120183887152,1321.7780000000005,165.57
1426,2220.700000000002,31400,263,700,0.05,7.609258749825614,1309.7480000000005,164.45
1427,696.4999999999999,11500,100,291,0.05,7.584670394556629,1313.9830000000004,164.85
1428,191.5000000000002,5600,49,162,0.05,7.996689544783698,1292.7590000000005,162.74
1429,1069.3000000000009,16800,134,375,0.05,7.856857035319011,1266.9440000000004,160.15
1430,131.79999999999998,5200,45,154,0.05,7.9874405179704935,1268.4260000000006,160.29
1431,279.4,6600,52,169,0.05,8.314694525927482,1255.7170000000003,158.94
1432,469.29999999999995,8600,73,225,0.05,7.9903853522406685,1255.0490000000004,158.81
1433,1369.0999999999983,20200,175,479,0.05,7.842032457941012,1259.2920000000004,159.35
1434,1152.6000000000017,17300,142,396,0.05,7.6551645705194185,1261.2410000000007,159.52
1435,392.99999999999994,8900,70,215,0.05,7.3751611421274585,1251.4520000000007,158.48
1436,2998.8999999999965,38800,319,840,0.05,7.254980086144947,1267.5850000000005,159.93
1437,524.4999999999998,9900,79,240,0.05,7.545641618967056,1260.9100000000005,159.18
1438,3417.199999999996,46500,381,995,0.05,7.599576553747283,1283.8310000000006,161.49
1439,2548.8999999999974,36200,285,754,0.05,7.584461174213602,1306.5440000000003,163.79
1440,547.7,9300,83,250,0.05,7.821221446037293,1291.0890000000002,162.15
1441,379.30000000000007,8000,67,210,0.05,7.580902397064936,1268.9820000000002,159.84
1442,1761.1999999999987,25700,209,562,0.05,7.65652615913717,1265.7060000000004,159.46
1443,1354.5999999999992,19800,156,432,0.05,7.882330044552132,1270.4460000000004,159.78
1444,-169.8,1300,10,60,0.05,7.559512273470561,1249.9510000000002,157.61
1445,547.6000000000003,9600,83,250,0.05,7.778084629058838,1236.8440000000003,156.21
1446,874.0999999999997,14000,118,339,0.05,7.884078037070665,1241.2800000000004,156.64
1447,2528.5999999999985,36500,296,782,0.05,7.638515768453593,1258.9610000000002,158.51
1448,635.5000000000006,11100,94,276,0.05,7.014646651088327,1266.3260000000002,159.23
1449,-132.2,1900,15,74,0.05,6.941112453873093,1266.1310000000003,159.21
1450,1252.2,19300,158,437,0.05,6.938317907756744,1277.2940000000003,160.37
1451,932.0999999999993,15200,124,350,0.05,6.871840343475342,1277.6520000000005,160.34
1452,3087.899999999998,42300,344,900,0.05,6.852938760916392,1301.8190000000002,162.77
1453,131.7,4700,41,142,0.05,6.925830878002543,1300.2970000000003,162.65
1454,946.5000000000006,15000,127,361,0.05,6.920444709772548,1295.8800000000003,162.19
1455,1803.599999999998,25700,213,575,0.05,6.762072361655857,1284.8950000000002,161.06
1456,214.29999999999995,5700,50,166,0.05,6.7766729521464155,1286.1070000000002,161.16
1457,223.0000000000001,5900,49,164,0.05,6.546604915363033,1279.4120000000003,160.5
1458,231.09999999999977,6200,53,174,0.05,6.58574059639854,1248.43,157.31
1459,424.2000000000002,9100,74,224,0.05,6.676360599696636,1241.9840000000002,156.68
1460,988.2000000000006,16400,137,379,0.05,6.63874609111796,1241.7499999999998,156.7
1461,-36.900000000000006,2400,21,96,0.05,6.61881896853447,1233.7340000000002,155.86
1462,2487.399999999996,35200,292,773,0.05,6.591639408010407,1248.2269999999999,157.42
1463,662.6000000000005,12100,102,292,0.05,6.456005974175179,1218.83,154.32
1464,536.4000000000001,9600,79,239,0.05,6.62646830530845,1223.6299999999999,154.76
1465,4781.200000000005,64900,524,1351,0.05,6.54773051521674,1262.856,158.88
1466,337.40000000000026,7700,58,184,0.05,6.589247897915218,1235.0670000000002,155.85
1467,-21.20000000000003,3000,25,101,0.05,6.093190419791949,1225.8370000000002,154.92
1468,517.8000000000005,10000,83,247,0.05,6.061069359180898,1214.3670000000002,153.7
1469,128.90000000000003,4600,35,128,0.05,6.247623784467578,1196.4950000000001,151.85
1470,650.9000000000002,11400,91,269,0.05,6.258457321216626,1194.8760000000002,151.64
1471,855.0000000000002,14500,117,334,0.05,6.230428702103164,1199.222,152.14
1472,1885.6999999999969,27000,217,584,0.05,6.4283093867236625,1203.415,152.48
1473,1590.1999999999982,22800,188,510,0.05,6.558851782013388,1187.575,150.66
1474,3382.299999999998,45900,381,996,0.05,6.5022462970281705,1210.155,153.03
1475,175.29999999999978,4800,44,153,0.05,6.431458326726178,1205.382,152.5
1476,948.0999999999999,15700,127,357,0.05,6.55351227071105,1212.753,153.3
1477,627.1999999999997,10100,91,270,0.05,6.727791621949938,1216.476,153.68
1478,1214.099999999999,18700,151,420,0.05,6.83902416229248,1221.6480000000001,154.19
1479,1300.7999999999995,19300,154,428,0.05,6.782628054373732,1222.4850000000001,154.17
1480,372.00000000000045,8400,69,211,0.05,6.672309936505358,1225.463,154.49
1481,-81.80000000000004,2500,22,94,0.05,6.9960960733129625,1218.945,153.85
1482,487.0999999999999,8500,76,232,0.05,6.744040506667104,1220.2930000000001,154.01
1483,1746.1999999999994,25300,208,563,0.05,7.027343434931753,1231.327,155.16
1484,415.6,8100,69,215,0.05,6.7832308347835095,1198.8880000000004,151.75
1485,2798.8999999999996,38500,326,859,0.05,6.821521811213288,1182.3509999999999,150.05
1486,1050.7000000000005,16400,133,373,0.05,7.090145240200749,1179.884,149.79
1487,1967.5999999999997,28000,229,614,0.05,7.015556060141772,1195.125,151.36
1488,1537.1000000000008,21600,178,487,0.05,6.958241214008057,1168.611,148.56
1489,1185.1000000000001,17700,149,415,0.05,6.997832505099745,1180.567,149.78
1490,145.09999999999977,6600,52,160,0.05,7.049485656619072,1170.3260000000002,148.85
1491,588.8999999999999,11400,93,272,0.05,6.658531853381326,1171.9620000000004,149.03
1492,2166.700000000001,30800,253,674,0.05,6.793936174064433,1128.988,144.46
1493,961.8999999999996,14800,127,359,0.05,6.540712302773776,1133.792,144.96
1494,284.5999999999998,8200,63,193,0.05,6.652990226300886,1132.828,144.94
1495,1010.2,16100,133,375,0.05,7.0010679219563805,1138.511,145.56
1496,1116.3000000000009,19100,148,407,0.05,6.634301254145929,1144.037,146.17
1497,463.10000000000014,10200,79,237,0.05,6.558823643857417,1145.018,146.31
1498,1283.8,19200,149,414,0.05,6.895502872513112,1152.493,146.95
1499,-171.09999999999997,1500,13,70,0.05,7.051575953619821,1146.886,146.39
1500,577.5000000000002,11400,91,268,0.05,6.79125267178265,1124.189,144.03
1501,-101.6,2200,18,86,0.05,6.77500381303388,1100.256,141.6
1502,733.5,12400,108,307,0.05,6.6937869853227845,1096.4520000000002,141.27
1503,367.5999999999998,7900,64,200,0.05,6.862937161922455,1084.439,140.07
1504,834.3000000000004,14800,124,347,0.05,6.8587158866849345,1086.064,140.38
1505,428.1999999999999,10000,78,233,0.05,6.922214015870646,1076.155,139.37
1506,463.10000000000025,9600,80,241,0.05,6.965801377514091,1073.243,139.16
1507,4657.399999999999,60400,485,1249,0.05,6.824052956507051,1114.2859999999998,143.23
1508,131.20000000000002,6000,50,156,0.05,7.01404027449779,1116.4719999999998,143.55
1509,302.19999999999993,7200,62,196,0.05,6.737089481888985,1088.9109999999998,140.71
1510,72.59999999999988,4300,36,131,0.05,6.440162283773641,1079.9089999999999,139.76
1511,1042.8000000000006,16000,125,355,0.05,6.521013423758493,1086.285,140.32
1512,1618.6000000000001,24300,188,511,0.05,6.480181847533134,1083.661,139.96
1513,1380.8,21900,169,465,0.05,6.496049929690617,1073.5070000000003,138.91
1514,2373.3999999999937,32800,254,677,0.05,6.505088528290809,1099.565,141.37
1515,406.0000000000003,7800,61,195,0.05,6.667352489324716,1079.2350000000004,139.15
1516,258.4999999999999,6200,51,166,0.05,6.621613281318941,1066.1630000000002,137.58
1517,1398.4000000000005,20000,152,416,0.05,6.953288261707012,1076.0990000000002,138.38
1518,53.100000000000094,4000,32,123,0.05,6.929746581286919,1070.2160000000001,137.64
1519,3660.099999999994,51200,409,1066,0.05,7.070670931021671,1065.8310000000001,137.32
1520,410.9,8100,70,217,0.05,6.9022786858993745,1010.9939999999997,131.33
1521,182.10000000000028,5600,45,155,0.05,6.631995314936484,1008.9189999999996,131.11
1522,328.5000000000001,7600,63,200,0.05,6.733864331245423,1002.3079999999999,130.4
1523,805.1,13100,114,326,0.05,6.911951710110062,1007.7879999999999,130.99
1524,-20.300000000000182,3400,29,108,0.05,7.204551718853138,1002.0779999999997,130.51
1525,350.5000000000001,8300,65,205,0.05,7.081419460947921,1000.8979999999997,130.4
1526,2933.2999999999984,40400,325,854,0.05,7.098021615863684,1008.0239999999997,131.02
1527,284.6999999999998,6400,48,161,0.05,6.97977074036687,1003.9059999999996,130.5
1528,1236.899999999999,18300,155,430,0.05,7.137689341500748,1014.3599999999996,131.56
1529,2851.399999999996,40100,322,846,0.05,7.211328268896604,1032.1809999999996,133.44
1530,978.9999999999991,16100,136,376,0.05,7.475734841316305,1040.6529999999993,134.35
1531,1604.2000000000016,24300,201,543,0.05,7.352487946961686,1053.9009999999994,135.84
1532,900.8000000000001,15100,127,357,0.05,7.214523260666876,1058.2159999999997,136.38
1533,889.1000000000005,14400,118,337,0.05,7.133966594492293,1053.4159999999997,135.81
1534,68.89999999999989,4200,36,130,0.05,7.518867870477529,1042.5789999999997,134.75
1535,-23.099999999999895,3000,26,105,0.05,7.032753780909947,1038.4179999999997,134.31
1536,1151.7000000000012,17600,152,423,0.05,7.226352936832617,1019.9459999999995,132.64
1537,611.0999999999999,10000,90,269,0.05,7.345704438517971,1020.8119999999996,132.75
1538,478.90000000000026,8800,74,228,0.05,7.015537389537744,991.4289999999995,129.68
1539,1054.599999999999,16000,135,380,0.05,6.932823701908714,976.4859999999996,128.18
1540,349.2000000000002,6600,56,182,0.05,6.856111128251631,974.5009999999996,127.91
1541,1475.5999999999992,21600,187,508,0.05,7.042617439285038,985.4639999999996,129.11
1542,5823.700000000006,79600,650,1664,0.05,6.871966206540282,1026.089,133.52
1543,2138.599999999998,32200,263,690,0.05,7.035868946711222,1033.9289999999996,134.59
1544,2732.5999999999976,38600,320,842,0.05,7.024253319391446,1062.9529999999995,137.69
1545,1309.4999999999986,19400,162,447,0.05,7.128642097682228,1070.5719999999997,138.48
1546,953.1000000000003,15400,127,358,0.05,7.12479032351318,1071.3619999999996,138.57
1547,1425.8000000000013,22200,175,477,0.05,6.857843616973429,1060.3339999999996,137.36
1548,2180.6000000000004,31200,262,696,0.05,6.95922321046906,1075.7849999999996,139.04
1549,-122.0,1500,14,74,0.05,7.28612546018652,1075.8869999999997,139.03
1550,708.6000000000001,12800,104,300,0.05,6.778300706545512,1070.4509999999998,138.49
1551,-142.9,1400,13,73,0.05,6.732220701975365,1059.701,137.38
1552,1552.499999999998,23600,198,538,0.05,6.861571116075197,1044.3469999999998,135.92
1553,7.899999999999963,3500,29,112,0.05,6.823085210153034,1043.1089999999997,135.8
1554,5218.500000000001,69800,568,1460,0.05,6.802442733392324,1085.829,140.21
1555,1768.8999999999999,26300,219,589,0.05,6.7062390652091475,1085.4819999999997,140.27
1556,1315.3999999999992,19300,163,450,0.05,6.903688432905409,1096.4929999999997,141.4
1557,2958.699999999999,40600,336,884,0.05,6.8887888236283175,1123.8499999999997,144.27
1558,1167.3999999999996,19600,152,421,0.05,6.968746518295904,1133.2129999999995,145.26
1559,1043.2999999999986,17900,141,389,0.05,6.874805557084267,1139.4039999999995,145.93
1560,1622.4000000000005,24500,195,528,0.05,6.794507734251745,1145.7459999999994,146.51
1561,1030.2000000000005,16200,131,371,0.05,6.725916245555621,1156.4169999999995,147.61
1562,258.20000000000005,6000,52,171,0.05,6.825532090594197,1134.1249999999995,145.21
1563,1104.3,16300,134,377,0.05,6.665028479750656,1138.5419999999997,145.53
1564,2875.500000000002,39200,316,833,0.05,6.643659732779678,1161.9329999999995,147.9
1565,168.5999999999999,5900,48,157,0.05,6.677904124472551,1115.8069999999996,143.14
1566,-117.0,1700,15,78,0.05,6.461708178887,1111.2629999999997,142.71
1567,507.4000000000001,9000,74,228,0.05,6.402988115946452,1116.5489999999995,143.2
1568,4545.100000000009,61100,511,1314,0.05,6.736618159387028,1156.8219999999994,147.48
1569,669.3000000000006,11800,96,283,0.05,6.96354789700188,1162.2259999999994,148.09
1570,781.7999999999995,13700,112,322,0.05,7.11140425382934,1163.5349999999996,148.3
1571,2757.799999999999,38500,306,806,0.05,6.879300791335757,1182.5629999999996,150.19
1572,1095.3,16900,141,393,0.05,6.5521076999547825,1174.6589999999999,149.43
1573,459.9000000000003,8700,69,215,0.05,6.428200220507245,1163.3559999999995,148.24
1574,1522.6999999999994,22500,176,480,0.05,6.510145072638989,1144.7599999999998,146.19
1575,1937.0999999999985,27800,236,629,0.05,6.504614888389842,1162.3779999999997,148.11
1576,487.1,9700,80,241,0.05,6.593494706134084,1157.7679999999998,147.64
1577,723.6000000000005,12600,104,302,0.05,6.608715712629406,1158.7319999999997,147.77
1578,1115.4999999999993,16900,139,390,0.05,6.53962711982238,1157.7459999999999,147.65
1579,2316.3999999999987,31700,271,719,0.05,6.75366004451757,1167.9019999999996,148.82
1580,692.7000000000003,12500,103,301,0.05,7.169146824516727,1171.1089999999995,149.16
1581,960.4999999999995,15000,121,344,0.05,6.954696998346684,1181.5319999999997,150.15
1582,1685.5999999999979,24000,203,549,0.05,6.621123759907235,1193.5169999999996,151.42
1583,252.60000000000008,6500,55,179,0.05,6.734560516293488,1178.5809999999997,149.89
1584,826.1000000000007,13500,109,303,0.05,7.03779118289255,1182.6859999999997,150.29
1585,152.8000000000001,4800,42,147,0.05,6.8464844275494015,1156.225,147.45
1586,373.79999999999995,9100,74,219,0.05,7.01771898139013,1149.4559999999997,146.86
1587,2540.699999999996,34400,292,774,0.05,6.913779986921207,1155.1869999999997,147.49
1588,217.80000000000007,5900,50,166,0.05,7.103762422699526,1141.994,146.21
1589,1742.5,26100,216,583,0.05,7.049513627080116,1147.5679999999995,146.88
1590,1079.9999999999998,16600,139,389,0.05,7.113779314379459,1156.917,147.75
1591,1230.9000000000012,18600,160,442,0.05,6.590995475177851,1163.3369999999998,148.42
1592,1544.1999999999996,22400,191,519,0.05,7.011963706485109,1157.1119999999996,147.8
1593,991.2,16300,135,378,0.05,6.90901234288695,1157.4049999999997,147.88
1594,2894.999999999998,39600,315,831,0.05,6.853267610575174,1183.5089999999996,150.4
1595,1591.799999999999,23500,196,532,0.05,7.1687499347485995,1189.3249999999998,151.03
1596,1434.0000000000005,22000,175,481,0.05,6.905385763382466,1192.5019999999997,151.3
1597,339.1000000000004,7100,61,196,0.05,6.645798164971021,1191.262,151.12
1598,2844.6999999999966,39700,323,842,0.05,6.5960030824724685,1206.8709999999999,152.86
1599,434.10000000000014,8300,73,226,0.05,6.107523549974492,1212.9229999999998,153.46
1600,2686.900000000002,37600,298,787,0.05,6.139628455781271,1234.017,155.53
1601,224.69999999999993,6000,47,159,0.05,5.946099744652802,1237.28,155.82
1602,1847.5999999999983,25600,221,595,0.05,6.355558919906616,1248.4209999999998,156.95
1603,-153.89999999999998,1700,15,73,0.05,6.336519992514832,1243.206,156.46
1604,1824.899999999998,26600,217,583,0.05,6.205837450959875,1253.112,157.39
1605,1154.3000000000009,17500,141,395,0.05,6.178686065915264,1260.3729999999998,158.02
1606,1008.1000000000009,15300,132,372,0.05,5.967271418981655,1265.8229999999999,158.54
1607,144.10000000000008,5300,42,148,0.05,6.0510302041027995,1220.6900000000003,154.11
1608,1426.0999999999979,22000,182,494,0.05,6.062339993623587,1233.6390000000001,155.43
1609,344.00000000000017,7200,64,203,0.05,5.946909413549113,1234.057,155.45
1610,1117.6999999999994,18300,148,411,0.05,5.874493960916561,1244.5080000000003,156.57
1611,243.5,6500,53,174,0.05,5.721847054602086,1236.515,155.85
1612,1056.5000000000011,16400,128,362,0.05,6.0097307329019785,1230.894,155.25
1613,2177.3999999999974,30500,255,679,0.05,5.96856963722274,1238.86,156.11
1614,259.19999999999976,6500,54,176,0.05,6.106194637038491,1217.718,154.11
1615,514.6999999999996,10200,81,244,0.05,5.899465154428951,1218.805,154.31
1616,826.8000000000002,13800,112,323,0.05,6.0650307674526065,1224.488,154.92
1617,19.99999999999993,3100,28,110,0.05,6.025948771563443,1210.7040000000002,153.68
1618,87.79999999999995,5200,41,139,0.05,5.82326395048512,1211.0510000000002,153.77
1619,355.29999999999995,7700,67,209,0.05,6.0980225464944064,1178.003,150.35
1620,1316.3000000000013,19400,163,450,0.05,6.251225615077549,1187.057,151.28
1621,573.4000000000003,10900,87,260,0.05,6.260006239781013,1190.97,151.7
1622,1438.2000000000014,21100,173,474,0.05,6.256520574605918,1202.067,152.8
1623,183.8,5000,47,159,0.05,6.354515470048916,1195.854,152.13
1624,-13.899999999999949,3900,29,108,0.05,6.366003164538631,1195.918,152.13
1625,1138.1000000000001,17800,145,405,0.05,6.292297685293503,1203.7939999999999,152.93
1626,98.69999999999997,4000,36,133,0.05,6.3540874889918735,1175.448,150.04
1627,165.7999999999999,5200,45,154,0.05,6.402041639600482,1174.2590000000002,150.01
1628,-198.8,600,6,55,0.05,6.457582863894376,1159.9020000000003,148.52
1629,765.9000000000001,12800,111,318,0.05,6.3238929210218995,1139.047,146.41
1630,686.9999999999998,12700,100,289,0.05,6.467141367572402,1136.127,146.05
1631,581.3999999999993,10800,87,260,0.05,6.4066284482295695,1125.899,144.91
1632,2269.699999999998,32000,269,715,0.05,6.329041340301087,1139.588,146.33
1633,-4.500000000000014,3200,27,109,0.05,6.387900227800421,1130.652,145.42
1634,1368.0999999999997,21600,170,468,0.05,6.424930927590427,1143.644,146.76
1635,419.60000000000036,8500,72,222,0.05,6.267663965354094,1148.0710000000001,147.22
1636,1468.6000000000022,22400,179,491,0.05,6.213641400735392,1151.24,147.49
1637,1184.9000000000008,18000,144,402,0.05,6.199745705471703,1156.978,148.03
1638,157.00000000000006,5700,47,154,0.05,6.421296164586947,1153.759,147.76
1639,943.1999999999997,15100,122,347,0.05,6.207774778607943,1152.6449999999998,147.63
1640,503.5000000000001,9100,76,232,0.05,6.385361468997495,1154.1879999999999,147.83
1641,17.599999999999994,3400,28,112,0.05,6.390238182885306,1139.608,146.24
1642,1705.000000000001,24900,211,569,0.05,6.341407367759933,1098.4210000000003,141.85
1643,3528.7000000000007,48500,396,1034,0.05,6.462127539590433,1112.3220000000001,143.18
1644,686.5000000000001,11900,101,294,0.05,6.478465340575394,1091.861,140.99
1645,1244.3999999999999,19500,162,439,0.05,6.5078245094533935,1091.21,140.99
1646,782.7000000000006,13200,108,312,0.05,6.644086409837771,1089.5059999999999,140.8
1647,683.4000000000002,11800,99,291,0.05,6.265298533685429,1082.0819999999999,140.04
1648,-4.699999999999989,4000,35,123,0.05,6.1827509926586615,1060.2289999999998,137.77
1649,316.2,6900,59,189,0.05,6.111664355747283,1064.6109999999999,138.22
1650,545.6999999999999,10500,86,257,0.05,6.224112762087514,1062.9819999999997,138.04
1651,410.3000000000002,8500,70,217,0.05,6.380283813872095,1068.5139999999997,138.61
1652,632.1000000000001,12700,102,291,0.05,6.483865313513582,1059.3099999999997,137.65
1653,367.0000000000002,7800,67,209,0.05,6.4716688491511,1062.9009999999998,138.03
1654,566.0000000000005,10800,86,250,0.05,6.706706422805786,1016.3759999999997,133.21
1655,835.9,13200,110,318,0.05,6.461178752611268,1007.0459999999996,132.12
1656,1323.2999999999986,20600,167,459,0.05,6.336137705119347,1007.1249999999997,132.16
1657,875.6999999999996,14700,127,356,0.05,6.401451618483897,986.2949999999997,130.07
1658,2257.899999999996,32400,264,701,0.05,6.439609664312953,997.1999999999997,131.19
1659,260.90000000000015,7100,58,188,0.05,6.694561499230405,989.3759999999996,130.36
1660,550.0999999999998,9800,83,250,0.05,6.528953850746155,978.6529999999996,129.24
1661,329.19999999999993,7100,60,193,0.05,6.456071946287402,971.6429999999996,128.53
1662,1971.6999999999991,30600,244,652,0.05,6.392518857871097,988.7779999999995,130.45
1663,1537.2000000000007,21800,187,510,0.05,6.316094664966359,993.1069999999995,130.98
1664,901.900000000001,14900,115,329,0.05,6.571680384204018,973.3709999999995,128.97
1665,2138.1000000000004,31500,250,665,0.05,6.431515045452835,993.0659999999996,130.99
1666,3787.799999999993,52400,421,1094,0.05,6.2666022391816165,1032.1139999999996,135.05
1667,143.4999999999999,4600,41,145,0.05,6.703842501804746,1028.4749999999995,134.72
1668,390.5000000000001,8300,68,212,0.05,6.8745179738638535,986.9289999999995,130.29
1669,186.99999999999991,5600,47,159,0.05,6.581252643897098,982.1059999999993,129.8
1670,980.8999999999995,15700,132,370,0.05,6.372776919442254,984.0969999999994,130.0
1671,1262.6000000000001,20200,162,447,0.05,6.4861076640869415,969.1449999999995,128.56
1672,663.3999999999999,11500,94,277,0.05,6.422854413194346,964.8259999999993,128.09
1673,3318.0999999999995,45500,367,960,0.05,6.111918460577726,993.4079999999993,131.07
1674,302.9000000000002,6900,60,192,0.05,6.495836324989796,981.2099999999992,129.91
1675,1100.5999999999997,17300,141,394,0.05,6.183847757160361,972.8449999999995,128.96
1676,1440.9999999999998,21200,165,452,0.05,6.206301582070578,982.3839999999993,129.81
1677,1630.3999999999976,24000,201,540,0.05,6.295543927175028,991.4519999999994,130.78
1678,1251.7000000000012,19300,158,438,0.05,6.039667341807117,992.8139999999992,130.97
1679,283.10000000000025,7700,64,194,0.05,5.958390097028201,972.4809999999994,128.9
1680,97.19999999999999,5400,43,145,0.05,5.947405081781848,966.5259999999995,128.3
1681,404.00000000000006,8400,70,214,0.05,6.334108272445536,960.9609999999994,127.79
1682,2414.6999999999944,35300,288,762,0.05,6.271028236141355,968.2519999999995,128.64
1683,708.2000000000006,11700,99,290,0.05,6.1087058626372235,972.8079999999994,129.08
1684,1452.4000000000015,21400,179,490,0.05,6.140402009535809,979.0709999999995,129.78
1685,2446.1999999999985,34000,273,726,0.05,6.104396975401676,1002.0049999999995,132.09
1686,3684.399999999999,51200,423,1093,0.05,6.1798175404296485,1035.1109999999994,135.58
1687,220.99999999999983,5700,49,165,0.05,6.548336413412383,1011.9139999999995,133.15
1688,2271.1000000000013,33500,271,713,0.05,6.568664836014136,1032.4469999999997,135.36
1689,-23.100000000000037,4100,32,119,0.05,6.1669564166990645,1014.7909999999994,133.52
1690,389.2,8300,68,209,0.05,6.472776778006668,1007.8829999999994,132.81
1691,1772.2000000000007,23800,187,505,0.05,6.22379852238268,1013.2959999999994,133.08
1692,513.0999999999999,10900,86,251,0.05,6.421097312790464,1002.9849999999992,132.03
1693,1361.9999999999986,20800,170,464,0.05,6.365079900314068,1006.6929999999994,132.38
1694,280.30000000000007,6900,57,186,0.05,6.344723957841114,980.5459999999995,129.8
1695,3480.7000000000003,47300,390,1017,0.05,6.27831538963693,999.4349999999993,131.74
1696,1154.4999999999998,18800,153,423,0.05,6.341440119641892,996.6399999999995,131.52
1697,2264.400000000001,32000,261,694,0.05,6.376417128771801,1015.8929999999995,133.52
1698,919.4999999999992,14700,127,360,0.05,6.43324034081565,996.6409999999996,131.56
1699,4139.099999999998,54800,445,1153,0.05,6.369271678916289,1033.6909999999996,135.28
1700,954.0999999999999,14600,129,366,0.05,6.472558806502754,1016.3629999999996,133.59
1701,2161.1999999999994,30100,251,669,0.05,6.759774934016001,1035.7279999999994,135.63
1702,1919.8999999999976,27000,222,595,0.05,6.81954973885993,1036.4509999999993,135.64
1703,132.90000000000003,4800,39,140,0.05,7.010142731666565,1039.3189999999993,135.88
1704,1219.8000000000009,17700,144,403,0.05,6.787311457522749,1033.2679999999993,135.15
1705,2047.099999999998,29100,232,622,0.05,6.693436143482613,1042.1959999999992,136.06
1706,1706.5999999999972,24400,194,528,0.05,6.511451548699177,1049.1809999999991,136.68
